TotalSales,ItemCount,UniqueCategories,ShippingDays,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,OrderQuarter,IsWeekend,IsHolidaySeason,AvgItemPrice,LogTotalSales,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,ShipMode_First Class,ShipMode_Same Day,ShipMode_Second Class,ShipMode_Standard Class
729.396,5,3,3,2025,7,15,1,3,0,0,145.8792,6.593586852814504,1,0,0,0,1,0,0,0,0,1,0
287.326,3,2,3,2025,2,18,1,1,0,0,95.77533333333334,5.66409178441432,0,1,0,0,0,0,1,0,0,1,0
997.83,8,3,4,2025,9,18,3,3,0,0,124.72875,6.906584593997797,0,1,0,0,0,1,0,0,0,0,1
13.05,1,1,4,2025,10,15,2,4,0,0,13.05,2.642622395779755,0,1,0,0,1,0,0,0,0,1,0
134.524,4,2,7,2025,12,28,6,4,1,1,33.631,4.909148746406764,1,0,0,0,1,0,0,0,0,0,1
47.96,1,1,5,2025,12,2,1,4,0,1,47.96,3.8910036382040705,0,1,0,0,0,1,0,0,0,0,1
8.67,1,1,4,2025,7,11,4,3,0,0,8.67,2.269028309465203,0,1,0,0,0,0,1,0,0,0,1
295.056,1,1,2,2025,9,15,0,3,0,0,295.056,5.690548625619232,1,0,0,0,0,0,1,0,0,1,0
12.84,1,1,4,2025,11,26,2,4,0,1,12.84,2.6275629501895237,0,1,0,0,0,1,0,0,0,0,1
1.392,1,1,2,2025,12,11,3,4,0,1,1.392,0.8721298360883852,1,0,0,1,0,0,0,1,0,0,0
15.51,1,1,2,2025,9,21,6,3,1,0,15.51,2.8039662579320366,0,1,0,0,0,0,1,1,0,0,0
728.968,2,1,3,2025,11,13,3,4,0,1,364.484,6.59300069756519,1,0,0,0,0,1,0,0,0,1,0
3505.84,2,1,4,2025,6,17,1,2,0,0,1752.92,8.16247062605978,0,0,1,0,1,0,0,0,0,0,1
183.372,1,1,1,2025,8,3,6,3,1,0,183.372,5.216955455775267,1,0,0,1,0,0,0,1,0,0,0
265.93,1,1,4,2025,3,20,3,1,0,0,265.93,5.586986451742444,0,1,0,0,0,0,1,0,0,0,1
62.92,2,1,2,2025,10,17,4,4,0,0,31.46,4.157632301458019,0,1,0,0,1,0,0,0,0,1,0
35.04,1,1,6,2025,11,17,0,4,0,1,35.04,3.584629432740137,1,0,0,0,0,1,0,0,0,0,1
32.776,1,1,6,2025,12,2,1,4,0,1,32.776,3.519750491105965,1,0,0,0,0,1,0,0,0,0,1
50.415000000000006,3,1,6,2025,6,22,6,2,1,0,16.805000000000003,3.9399299586811543,0,0,1,0,1,0,0,0,0,0,1
517.9100000000001,3,2,7,2025,12,21,6,4,1,1,172.63666666666668,6.251730457723942,1,0,0,0,1,0,0,0,0,0,1
235.44,2,2,4,2025,4,7,0,2,0,0,117.72,5.465694475956169,0,0,1,0,0,1,0,0,0,0,1
3397.732,7,2,7,2025,8,17,6,3,1,0,485.3902857142857,8.131157699867927,0,1,0,0,0,0,1,0,0,0,1
241.81,2,2,7,2025,4,11,4,2,0,0,120.905,5.492279244498667,1,0,0,0,0,0,1,0,0,0,1
336.993,2,2,4,2025,7,15,1,3,0,0,168.4965,5.823025185209391,1,0,0,0,1,0,0,0,0,0,1
724.846,3,3,3,2025,3,24,0,1,0,0,241.61533333333333,6.587337871111789,0,1,0,0,1,0,0,1,0,0,0
174.14,2,2,3,2025,4,21,0,2,0,0,87.07,5.1655856540940785,1,0,0,0,0,0,1,1,0,0,0
314.55,1,1,6,2025,3,13,3,1,0,0,314.55,5.754317148030249,0,0,1,0,0,0,1,0,0,0,1
438.01,4,2,4,2025,9,22,0,3,0,0,109.5025,6.084522191859013,0,1,0,1,0,0,0,0,0,0,1
11.22,1,1,4,2025,2,19,2,1,0,0,11.22,2.503073953743449,1,0,0,0,0,0,1,0,0,0,1
983.172,2,2,4,2025,11,24,0,4,0,1,491.586,6.891800678525049,0,1,0,0,1,0,0,0,0,0,1
221.024,1,1,2,2025,5,16,4,2,0,0,221.024,5.4027854841371274,1,0,0,0,1,0,0,1,0,0,0
868.452,3,2,4,2025,5,20,1,2,0,0,289.484,6.767863128130222,0,0,1,0,0,0,1,0,0,0,1
10499.97,1,1,5,2025,11,17,0,4,0,1,10499.97,9.259222912831138,1,0,0,0,1,0,0,0,0,0,1
221.024,1,1,2,2025,11,12,2,4,0,1,221.024,5.4027854841371274,1,0,0,0,1,0,0,0,0,1,0
44.4,1,1,6,2025,4,20,6,2,1,0,44.4,3.8155121050473024,0,0,1,1,0,0,0,0,0,0,1
111.42,2,2,4,2025,9,18,3,3,0,0,55.71,4.722241857573929,1,0,0,0,0,0,1,0,0,0,1
163.392,2,2,2,2025,9,11,3,3,0,0,81.696,5.1022538196375695,0,1,0,0,0,0,1,0,0,1,0
195.96,1,1,4,2025,11,23,6,4,1,1,195.96,5.283000662436144,1,0,0,1,0,0,0,0,0,0,1
183.82,2,2,7,2025,12,1,0,4,0,1,91.91,5.219382378459894,1,0,0,0,0,0,1,0,0,0,1
1.81,1,1,4,2025,4,24,3,2,0,0,1.81,1.0331844833456545,0,0,1,0,0,0,1,0,0,0,1
171.288,1,1,6,2025,5,23,4,2,0,0,171.288,5.149167495142153,1,0,0,0,0,0,1,0,0,0,1
4.36,1,1,2,2025,11,23,6,4,1,1,4.36,1.6789639750827106,1,0,0,1,0,0,0,1,0,0,0
8.4,1,1,4,2025,6,10,1,2,0,0,8.4,2.2407096892759584,0,1,0,0,1,0,0,0,0,0,1
512.0640000000001,3,3,1,2025,10,21,1,4,0,0,170.68800000000002,6.240400593724628,0,1,0,0,0,0,1,1,0,0,0
247.92,2,2,4,2025,3,24,0,1,0,0,123.96,5.517131559701017,0,1,0,0,1,0,0,0,0,1,0
85.50399999999999,2,1,7,2025,12,10,2,4,0,1,42.751999999999995,4.460190655643236,0,1,0,0,0,0,1,0,0,0,1
95.66000000000001,2,1,3,2025,11,2,6,4,1,1,47.830000000000005,4.5711996664169385,1,0,0,1,0,0,0,1,0,0,0
269.68,2,2,2,2025,9,22,0,3,0,0,134.84,5.600937311364024,0,0,1,1,0,0,0,0,0,1,0
1271.17,3,2,2,2025,12,2,1,4,0,1,423.72333333333336,7.1484793827687385,1,0,0,0,1,0,0,1,0,0,0
17.544,1,1,7,2025,8,13,2,3,0,0,17.544,2.920146286597396,0,1,0,0,1,0,0,0,0,0,1
298.116,1,1,2,2025,7,25,4,3,0,0,298.116,5.700831458019937,0,0,1,1,0,0,0,1,0,0,0
109.704,2,2,4,2025,9,3,2,3,0,0,54.852,4.7068599727564555,0,1,0,1,0,0,0,0,0,0,1
528.7139999999999,4,2,4,2025,3,6,3,1,0,0,132.17849999999999,6.272337238255961,0,0,1,0,0,0,1,0,0,0,1
121.816,3,1,5,2025,10,5,6,4,1,0,40.605333333333334,4.810687300385235,0,0,1,0,0,0,1,0,0,0,1
59.2,1,1,2,2025,5,6,1,2,0,0,59.2,4.097672352314776,1,0,0,0,1,0,0,1,0,0,0
290.781,2,1,5,2025,2,3,0,1,0,0,145.3905,5.676003520877577,1,0,0,0,1,0,0,0,0,0,1
1958.544,2,1,3,2025,1,15,2,1,0,0,979.272,7.580467072095416,1,0,0,0,1,0,0,1,0,0,0
47.328,2,1,5,2025,11,18,1,4,0,1,23.664,3.87801110283644,1,0,0,0,0,1,0,0,0,0,1
538.02,2,2,5,2025,5,21,2,2,0,0,269.01,6.289752675971987,0,1,0,0,1,0,0,0,0,0,1
356.65,2,1,4,2025,7,30,2,3,0,0,178.325,5.879554854554392,1,0,0,0,0,0,1,0,0,1,0
831.368,5,2,3,2025,11,6,3,4,0,1,166.27360000000002,6.724274650724303,1,0,0,0,0,1,0,0,0,1,0
25.5,1,1,3,2025,11,11,1,4,0,1,25.5,3.2771447329921766,1,0,0,1,0,0,0,0,0,1,0
113.568,1,1,6,2025,4,24,3,2,0,0,113.568,4.741168533176402,0,1,0,0,0,1,0,0,0,0,1
4150.972,4,1,0,2025,7,3,3,3,0,0,1037.743,8.331338681085027,0,0,1,0,0,0,1,0,1,0,0
375.71,4,1,0,2025,3,5,2,1,0,0,93.9275,5.9314756606689825,1,0,0,1,0,0,0,0,1,0,0
70.12,1,1,4,2025,8,6,2,3,0,0,70.12,4.264368591205649,1,0,0,0,1,0,0,0,0,0,1
19.44,1,1,5,2025,11,2,6,4,1,1,19.44,3.017493765335504,1,0,0,0,0,0,1,0,0,0,1
98.35,2,2,5,2025,3,6,3,1,0,0,49.175,4.598648968997826,1,0,0,0,1,0,0,0,0,1,0
183.61,3,1,2,2025,4,27,6,2,1,0,61.20333333333334,5.218245491782478,1,0,0,0,0,0,1,1,0,0,0
873.811,4,3,6,2025,12,11,3,4,0,1,218.45275,6.774007863026255,0,1,0,0,0,1,0,0,0,0,1
175.70999999999998,2,2,5,2025,8,3,6,3,1,0,87.85499999999999,5.174509970819964,1,0,0,0,0,0,1,0,0,1,0
42.28,2,1,6,2025,9,9,1,3,0,0,21.14,3.767690634538226,0,1,0,0,0,0,1,0,0,0,1
518.868,4,2,7,2025,11,24,0,4,0,1,129.717,6.253574933197239,1,0,0,0,1,0,0,0,0,0,1
674.872,2,2,6,2025,10,12,6,4,1,0,337.436,6.5160037090017315,0,1,0,0,0,0,1,0,0,0,1
65.424,1,1,7,2025,5,29,3,2,0,0,65.424,4.19605843695973,1,0,0,1,0,0,0,0,0,0,1
9.46,1,1,3,2025,10,14,1,4,0,0,9.46,2.347558458636777,1,0,0,0,0,0,1,1,0,0,0
2521.4799999999996,2,1,4,2025,11,19,2,4,0,1,1260.7399999999998,7.832997823554112,0,1,0,0,1,0,0,0,0,0,1
2.313,1,1,5,2025,5,4,6,2,1,0,2.313,1.1978541233177589,1,0,0,0,1,0,0,0,0,0,1
186.54,1,1,4,2025,8,1,4,3,0,0,186.54,5.233992155991479,1,0,0,0,0,0,1,0,0,1,0
5.56,1,1,4,2025,11,2,6,4,1,1,5.56,1.8809906029559977,1,0,0,0,0,1,0,0,0,0,1
41.91,1,1,4,2025,7,10,3,3,0,0,41.91,3.7591048990034333,0,1,0,0,0,1,0,0,0,0,1
254.352,1,1,4,2025,4,22,1,2,0,0,254.352,5.5426429854499,0,0,1,0,1,0,0,0,0,0,1
129.39,1,1,7,2025,7,3,3,3,0,0,129.39,4.87052995943538,1,0,0,0,0,0,1,0,0,0,1
22.439999999999998,2,1,2,2025,8,14,3,3,0,0,11.219999999999999,3.1544439647088116,1,0,0,0,0,0,1,0,0,1,0
283.17999999999995,2,1,4,2025,3,21,4,1,0,0,141.58999999999997,5.649607840209929,1,0,0,1,0,0,0,0,0,0,1
39.984,1,1,3,2025,10,12,6,4,1,0,39.984,3.7131817466369013,0,1,0,1,0,0,0,1,0,0,0
103.48,2,1,5,2025,4,9,2,2,0,0,51.74,4.648995665528121,0,1,0,0,1,0,0,0,0,0,1
37.93,1,1,5,2025,12,24,2,4,0,1,37.93,3.6617651616223643,0,1,0,0,1,0,0,0,0,0,1
92.032,2,2,4,2025,9,9,1,3,0,0,46.016,4.532943519990742,1,0,0,0,1,0,0,0,0,0,1
32.67,1,1,5,2025,2,4,1,1,0,0,32.67,3.516607233172983,1,0,0,0,1,0,0,0,0,0,1
146.89000000000001,3,1,3,2025,6,15,6,2,1,0,48.96333333333334,4.996468754178678,0,0,1,1,0,0,0,1,0,0,0
20.23,1,1,6,2025,7,25,4,3,0,0,20.23,3.055415275715165,1,0,0,1,0,0,0,0,0,0,1
1.908,1,1,4,2025,9,21,6,3,1,0,1.908,1.0674655596712728,1,0,0,0,1,0,0,0,0,0,1
134.91,3,2,4,2025,12,14,6,4,1,1,44.97,4.911992901967256,0,0,1,0,0,0,1,0,0,0,1
436.596,2,1,5,2025,11,24,0,4,0,1,218.298,6.08129611029817,1,0,0,0,0,0,1,0,0,1,0
47.976,1,1,4,2025,6,15,6,2,1,0,47.976,3.8913303822030567,1,0,0,0,0,0,1,0,0,0,1
39.9,1,1,3,2025,9,25,3,3,0,0,39.9,3.7111300630487563,0,1,0,0,0,0,1,1,0,0,0
286.14,2,2,4,2025,12,24,2,4,0,1,143.07,5.659969901699548,1,0,0,0,1,0,0,0,0,0,1
22.38,1,1,4,2022,3,10,3,1,0,0,22.38,3.1518809560439225,1,0,0,1,0,0,0,0,0,0,1
72.608,2,1,5,2022,9,14,2,3,0,0,36.304,4.298753715480061,0,1,0,1,0,0,0,0,0,0,1
235.76999999999998,2,1,6,2022,5,9,0,2,0,0,117.88499999999999,5.467089205794908,1,0,0,0,0,0,1,0,0,0,1
94.428,1,1,4,2022,12,13,1,4,0,1,94.428,4.558372036439452,0,1,0,1,0,0,0,0,0,0,1
737.2,4,2,2,2022,4,11,0,2,0,0,184.3,6.604214790595898,1,0,0,0,0,1,0,0,0,1,0
7.98,1,1,4,2022,3,11,4,1,0,0,7.98,2.194999882314108,1,0,0,0,0,0,1,0,0,0,1
68.204,2,2,6,2022,7,14,3,3,0,0,34.102,4.2370586644212755,0,0,1,1,0,0,0,0,0,0,1
88.118,2,2,4,2022,3,31,3,1,0,0,44.059,4.489961334275451,1,0,0,1,0,0,0,0,0,0,1
120.258,2,2,0,2022,10,10,0,4,0,0,60.129,4.797920507022492,1,0,0,0,1,0,0,0,1,0,0
10.5,1,1,1,2022,3,30,2,1,0,0,10.5,2.4423470353692043,0,1,0,0,1,0,0,1,0,0,0
79.638,3,2,4,2022,5,23,0,2,0,0,26.546000000000003,4.389970002428193,1,0,0,0,1,0,0,0,0,0,1
886.28,3,2,6,2022,8,2,1,3,0,0,295.4266666666667,6.788160603296486,0,0,1,1,0,0,0,0,0,0,1
243.12,2,2,6,2022,12,27,1,4,0,1,121.56,5.497659907676295,1,0,0,0,0,0,1,0,0,0,1
5579.9400000000005,2,1,2,2022,9,19,0,3,0,0,2789.9700000000003,8.627112499969131,0,1,0,1,0,0,0,0,0,1,0
16.272,1,1,4,2022,3,21,0,1,0,0,16.272,2.8490866932125063,0,1,0,0,0,1,0,0,0,0,1
57.42,1,1,4,2022,5,19,3,2,0,0,57.42,4.067658296959595,1,0,0,1,0,0,0,0,0,0,1
51.016,1,1,5,2022,11,25,4,4,0,1,51.016,3.9515513635615496,1,0,0,0,0,0,1,0,0,0,1
31.05,1,1,5,2022,12,20,1,4,0,1,31.05,3.467297183366679,1,0,0,0,0,0,1,0,0,0,1
170.352,1,1,4,2022,6,8,2,2,0,0,170.352,5.1437199202688415,0,1,0,0,0,1,0,0,0,0,1
194.322,2,2,1,2022,10,16,6,4,1,0,97.161,5.274649478747834,1,0,0,0,0,0,1,0,1,0,0
129.568,1,1,6,2022,2,12,5,1,1,0,129.568,4.871894163848395,1,0,0,0,0,0,1,0,0,0,1
8.69,1,1,5,2022,12,26,0,4,0,1,8.69,2.2710944259026746,1,0,0,1,0,0,0,0,0,0,1
25.06,1,1,7,2022,11,29,1,4,0,1,25.06,3.260401571696699,1,0,0,0,1,0,0,0,0,0,1
9.98,1,1,6,2022,11,22,1,4,0,1,9.98,2.3960754360813845,0,0,1,1,0,0,0,0,0,0,1
2.502,1,1,1,2022,4,23,5,2,1,0,2.502,1.2533342338636602,0,1,0,0,1,0,0,1,0,0,0
19.44,1,1,5,2022,8,23,1,3,0,0,19.44,3.017493765335504,0,0,1,1,0,0,0,0,0,1,0
328.914,2,2,5,2022,12,6,1,4,0,1,164.457,5.798832014436259,1,0,0,0,0,0,1,0,0,1,0
340.31280000000004,4,2,5,2022,9,25,6,3,1,0,85.07820000000001,5.832799358871884,0,0,1,1,0,0,0,0,0,0,1
475.41999999999996,2,1,7,2022,6,20,0,2,0,0,237.70999999999998,6.166299818128073,1,0,0,1,0,0,0,0,0,0,1
455.63199999999995,3,2,4,2022,12,10,5,4,1,1,151.87733333333333,6.123877814863809,0,1,0,0,0,0,1,0,0,0,1
129.3,1,1,6,2022,3,30,2,1,0,0,129.3,4.869839484130799,1,0,0,1,0,0,0,0,0,0,1
211.66000000000003,3,2,2,2022,5,20,4,2,0,0,70.55333333333334,5.35969464622294,0,1,0,0,1,0,0,0,0,1,0
149.9,1,1,0,2022,11,5,5,4,1,1,149.9,5.016617365773803,1,0,0,0,0,1,0,0,1,0,0
775.7280000000001,2,2,4,2022,12,30,4,4,0,1,387.86400000000003,6.655090224730755,0,1,0,0,1,0,0,0,0,1,0
1299.99,1,1,4,2022,9,9,4,3,0,0,1299.99,7.170880792087884,1,0,0,0,0,1,0,0,0,0,1
158.61,2,2,6,2022,8,26,4,3,0,0,79.305,5.072733339694467,0,0,1,0,1,0,0,0,0,0,1
51.184,1,1,5,2022,9,8,3,3,0,0,51.184,3.954775934493795,1,0,0,1,0,0,0,0,0,1,0
17.46,1,1,3,2022,5,27,4,2,0,0,17.46,2.9156062290747062,1,0,0,1,0,0,0,1,0,0,0
425.66999999999996,3,3,2,2022,6,21,1,2,0,0,141.89,6.056010880715036,1,0,0,0,0,1,0,0,0,1,0
426.67,3,2,6,2022,1,27,3,1,0,0,142.22333333333333,6.05835187014942,1,0,0,0,0,0,1,0,0,0,1
52.608000000000004,2,2,7,2022,9,17,5,3,1,0,26.304000000000002,3.9816983106708697,1,0,0,0,0,1,0,0,0,0,1
114.78399999999999,3,2,4,2022,12,2,4,4,0,1,38.26133333333333,4.751726386335303,0,1,0,1,0,0,0,0,0,0,1
1217.3799999999999,3,2,2,2022,8,5,4,3,0,0,405.7933333333333,7.1052773864757715,0,1,0,0,1,0,0,0,0,1,0
281.85200000000003,3,3,2,2022,4,6,2,2,0,0,93.95066666666668,5.644923792649795,0,0,1,0,1,0,0,1,0,0,0
1215.92,1,1,4,2022,4,8,4,2,0,0,1215.92,7.104078355411906,0,1,0,0,0,1,0,0,0,0,1
787.8499999999999,4,3,7,2022,9,12,0,3,0,0,196.96249999999998,6.670576188703463,0,0,1,1,0,0,0,0,0,0,1
1520.376,4,2,4,2022,7,23,5,3,1,0,380.094,7.327370467494645,1,0,0,0,0,0,1,0,0,0,1
7.68,1,1,1,2022,9,3,5,3,1,0,7.68,2.1610215286722587,0,0,1,1,0,0,0,1,0,0,0
64.02,1,1,5,2022,11,28,0,4,0,1,64.02,4.174694914875759,0,1,0,1,0,0,0,0,0,0,1
73.584,1,1,2,2022,10,31,0,4,0,0,73.584,4.311926006994392,0,0,1,0,0,0,1,0,0,1,0
294.71999999999997,2,2,0,2022,4,15,4,2,0,0,147.35999999999999,5.689413060688899,0,0,1,0,0,0,1,0,1,0,0
9.288,2,1,6,2022,6,30,3,2,0,0,4.644,2.3309781674952634,1,0,0,0,1,0,0,0,0,0,1
9.584,1,1,5,2022,4,11,0,2,0,0,9.584,2.3593434268126545,1,0,0,0,0,0,1,0,0,0,1
191.34,2,2,2,2022,10,15,5,4,1,0,95.67,5.259264639284336,1,0,0,0,1,0,0,1,0,0,0
210.392,1,1,0,2022,12,12,0,4,0,1,210.392,5.3537142297683245,0,1,0,1,0,0,0,0,1,0,0
1271.42,4,2,6,2022,11,19,5,4,1,1,317.855,7.148675878079027,0,1,0,0,1,0,0,0,0,0,1
403.114,3,3,7,2022,12,14,2,4,0,1,134.37133333333333,6.0016970163741865,1,0,0,0,1,0,0,0,0,0,1
89.97,1,1,4,2022,11,3,3,4,0,1,89.97,4.51052978183397,0,1,0,1,0,0,0,0,0,0,1
1139.92,1,1,5,2022,3,14,0,1,0,0,1139.92,7.039590233468834,0,0,1,0,0,1,0,0,0,0,1
333.576,1,1,6,2022,11,8,1,4,0,1,333.576,5.812864058544444,1,0,0,0,0,0,1,0,0,0,1
483.336,2,1,4,2022,10,11,1,4,0,0,241.668,6.182778880736982,1,0,0,0,1,0,0,0,0,0,1
31.408,4,2,4,2022,9,14,2,3,0,0,7.852,3.4784053059003894,0,1,0,1,0,0,0,0,0,1,0
362.24199999999996,3,2,5,2022,3,3,3,1,0,0,120.74733333333332,5.895069278808011,0,1,0,0,1,0,0,0,0,0,1
7.184,1,1,1,2022,4,4,0,2,0,0,7.184,2.1021810286493254,0,1,0,0,0,0,1,1,0,0,0
16.28,1,1,0,2022,3,22,1,1,0,0,16.28,2.8495497633759097,1,0,0,1,0,0,0,0,1,0,0
23.119999999999997,2,1,3,2022,6,23,3,2,0,0,11.559999999999999,3.1830413718589847,1,0,0,0,0,1,0,1,0,0,0
104.91999999999999,2,2,4,2022,5,25,2,2,0,0,52.459999999999994,4.662684092188698,1,0,0,1,0,0,0,0,0,0,1
3247.1580000000004,3,3,6,2022,3,18,4,1,0,0,1082.3860000000002,8.08584334541862,0,0,1,0,0,0,1,0,0,0,1
91.488,2,2,2,2022,9,9,4,3,0,0,45.744,4.527078906373021,0,0,1,0,1,0,0,1,0,0,0
107.648,1,1,4,2022,3,7,0,1,0,0,107.648,4.688113298801767,0,0,1,0,0,0,1,0,0,1,0
4.71,1,1,4,2022,10,1,5,4,1,0,4.71,1.7422190236679187,0,0,1,0,0,0,1,0,0,0,1
685.9,2,2,4,2022,9,27,1,3,0,0,342.95,6.5321887212198355,1,0,0,0,0,0,1,0,0,0,1
475.944,1,1,0,2022,12,31,5,4,1,1,475.944,6.167399083577085,0,0,1,0,0,0,1,0,1,0,0
255.85,1,1,0,2022,10,10,0,4,0,0,255.85,5.548492256913277,0,1,0,0,0,0,1,0,1,0,0
2.94,1,1,7,2022,11,4,4,4,0,1,2.94,1.3711807233098425,0,1,0,0,0,0,1,0,0,0,1
617.7,1,1,5,2022,9,20,1,3,0,0,617.7,6.427620502536943,1,0,0,1,0,0,0,0,0,0,1
12.624,1,1,5,2022,11,29,1,4,0,1,12.624,2.6118329433603873,0,1,0,1,0,0,0,0,0,0,1
519.9830000000001,2,2,5,2022,9,23,4,3,0,0,259.99150000000003,6.25571741166247,0,1,0,0,0,0,1,0,0,0,1
12.462,1,1,3,2022,6,7,1,2,0,0,12.462,2.5998709015885213,0,1,0,1,0,0,0,0,0,1,0
231.16,3,1,4,2022,5,23,0,2,0,0,77.05333333333333,5.447426789135878,1,0,0,0,1,0,0,0,0,0,1
2046.354,2,1,2,2022,9,21,2,3,0,0,1023.177,7.624303506713491,1,0,0,0,0,0,1,0,0,1,0
733.5600000000001,3,2,4,2022,11,1,1,4,0,1,244.52,6.599271680500912,1,0,0,0,1,0,0,0,0,0,1
55.672,2,1,6,2022,2,24,3,1,0,0,27.836,4.037280261600423,1,0,0,0,0,0,1,0,0,0,1
1190.84,2,2,5,2022,3,28,0,1,0,0,595.42,7.083253610427966,1,0,0,1,0,0,0,0,0,0,1
1461.172,6,3,5,2022,12,24,5,4,1,1,243.52866666666668,7.287678280448675,0,0,1,0,0,0,1,0,0,0,1
241.19400000000002,2,1,4,2022,7,7,3,3,0,0,120.59700000000001,5.489739057897192,1,0,0,0,1,0,0,0,0,0,1
72.69,2,1,1,2022,9,2,4,3,0,0,36.345,4.299867104778908,1,0,0,0,1,0,0,1,0,0,0
9.64,1,1,4,2022,9,10,5,3,1,0,9.64,2.3646204839134985,0,0,1,0,0,1,0,0,0,0,1
37.296,1,1,4,2022,11,16,2,4,0,1,37.296,3.6453454520902078,1,0,0,1,0,0,0,0,0,0,1
719.576,2,1,7,2022,3,10,3,1,0,0,359.788,6.580050892180665,1,0,0,0,0,0,1,0,0,0,1
314.54999999999995,6,3,4,2022,12,6,1,4,0,1,52.42499999999999,5.754317148030248,1,0,0,1,0,0,0,0,0,0,1
808.928,2,1,4,2022,11,11,4,4,0,1,404.464,6.696945354826744,1,0,0,1,0,0,0,0,0,0,1
906.43,3,2,6,2022,6,15,2,2,0,0,302.1433333333333,6.810616428177724,0,1,0,1,0,0,0,0,0,0,1
585.552,1,1,6,2022,6,8,2,2,0,0,585.552,6.374261325714905,1,0,0,0,0,0,1,0,0,0,1
177.17000000000002,2,2,3,2022,12,31,5,4,1,1,88.58500000000001,5.1827381506958785,0,0,1,0,1,0,0,1,0,0,0
344.91,1,1,4,2022,8,19,4,3,0,0,344.91,5.846178625614856,0,1,0,0,0,1,0,0,0,0,1
5.94,1,1,4,2022,3,1,1,1,0,0,5.94,1.937301774518713,0,0,1,0,1,0,0,0,0,0,1
155.372,1,1,3,2022,11,23,2,4,0,1,155.372,5.052237783950769,0,1,0,1,0,0,0,0,0,1,0
1272.704,3,3,4,2022,11,25,4,4,0,1,424.23466666666667,7.149684470047719,1,0,0,0,0,0,1,0,0,0,1
292.82,2,1,2,2022,10,14,4,4,0,0,146.41,5.682967334942281,0,1,0,0,1,0,0,0,0,1,0
19.3,1,1,5,2022,11,26,5,4,1,1,19.3,3.0106208860477417,1,0,0,1,0,0,0,0,0,1,0
1859.4,6,3,6,2022,1,20,3,1,0,0,309.90000000000003,7.528546797349942,1,0,0,0,0,1,0,0,0,0,1
81.98,1,1,5,2022,11,26,5,4,1,1,81.98,4.418599614904722,0,0,1,0,0,0,1,0,0,0,1
308.6,4,1,5,2022,11,16,2,4,0,1,77.15,5.735281141715572,0,0,1,1,0,0,0,0,0,0,1
67.194,1,1,6,2022,1,20,3,1,0,0,67.194,4.222356584439664,0,1,0,0,0,1,0,0,0,0,1
69.86,2,2,3,2022,5,4,2,2,0,0,34.93,4.260706099437326,0,1,0,0,0,0,1,1,0,0,0
3455.13,5,2,4,2022,3,17,3,1,0,0,691.0260000000001,8.147904744957232,0,1,0,0,1,0,0,0,0,0,1
47.496,1,1,2,2022,11,19,5,4,1,1,47.496,3.8814813203154475,1,0,0,0,1,0,0,1,0,0,0
592.568,4,2,4,2022,4,23,5,2,1,0,148.142,6.3861517820442675,0,0,1,0,1,0,0,0,0,0,1
65.78,1,1,6,2022,7,27,2,3,0,0,65.78,4.201403634515509,0,1,0,0,1,0,0,0,0,0,1
455.23,4,3,5,2022,7,19,1,3,0,0,113.8075,6.122997068319454,0,1,0,0,1,0,0,0,0,0,1
55.92,1,1,7,2022,7,14,3,3,0,0,55.92,4.041646773221651,1,0,0,0,0,0,1,0,0,0,1
252.61200000000002,2,2,6,2022,12,19,0,4,0,1,126.30600000000001,5.535805540055568,1,0,0,0,0,1,0,0,0,0,1
5.18,1,1,4,2022,9,12,0,3,0,0,5.18,1.8213182714695995,1,0,0,1,0,0,0,0,0,1,0
344.274,3,1,6,2022,10,14,4,4,0,0,114.758,5.844338304717672,1,0,0,1,0,0,0,0,0,0,1
145.568,1,1,5,2022,9,26,0,3,0,0,145.568,4.987489484588943,1,0,0,0,0,0,1,0,0,1,0
600.558,1,1,2,2022,12,26,0,4,0,1,600.558,6.399522956368744,0,0,1,1,0,0,0,0,0,1,0
0.876,1,1,0,2022,9,26,0,3,0,0,0.876,0.6291418505840329,0,1,0,1,0,0,0,0,1,0,0
22.24,1,1,5,2022,10,12,2,4,0,0,22.24,3.1458749319837103,0,1,0,1,0,0,0,0,0,0,1
113.72,2,1,5,2022,5,6,4,2,0,0,56.86,4.74249437685131,0,0,1,0,0,0,1,0,0,0,1
944.61,7,3,5,2022,1,26,2,1,0,0,134.9442857142857,6.851830221892024,0,0,1,0,0,1,0,0,0,0,1
310.528,3,2,4,2022,3,21,0,1,0,0,103.50933333333334,5.741489221828306,1,0,0,0,0,1,0,0,0,0,1
67.75999999999999,2,1,6,2022,10,3,0,4,0,0,33.879999999999995,4.230622180514648,0,0,1,0,0,1,0,0,0,0,1
123.552,1,1,4,2022,7,26,1,3,0,0,123.552,4.824723299387373,1,0,0,1,0,0,0,0,0,1,0
18.648,1,1,4,2022,9,13,1,3,0,0,18.648,2.977975551964732,0,1,0,0,0,1,0,0,0,0,1
638.82,1,1,7,2022,8,19,4,3,0,0,638.82,6.461186886795519,1,0,0,0,0,1,0,0,0,0,1
46.688,2,1,5,2022,4,1,4,2,0,0,23.344,3.8646797939176256,1,0,0,0,0,0,1,0,0,1,0
204.07999999999998,2,1,5,2022,6,1,2,2,0,0,102.03999999999999,5.3234001469155,0,1,0,1,0,0,0,0,0,0,1
